timestamp,event_type,status,details
2025-06-16T15:13:13.833927,TRANSCRIBE_REQUEST,RECEIVED,"File: temp_audio/fdd258e6-4b23-4855-83e4-79650e22d073.mp3, Size: 240343 bytes"
2025-06-16T15:13:13.834210,PROCESSING_MODE,DIRECT,"File size 240343 bytes <= 20971520 bytes, direct processing"
2025-06-16T15:13:13.963064,AUDIO_LOAD,SUCCESS,"Loaded audio with shape: (479632,)"
2025-06-16T15:13:40.038384,TRANSCRIBE_SUCCESS,SUCCESS,"File: temp_audio/fdd258e6-4b23-4855-83e4-79650e22d073.mp3, Text preview: มาเล่นบาคาร่าออนไลน์กันเถอะ ได้เงินง่ายๆเว็บคาซิโนที่ดีที่สุด สมัครวันนี้รับโบนัสพันบาทหวยออนไลน์ซื้อง่ายจ่ายจริง บาทละ 900สล็อตแตกง่าย แจ็คพอตใหญ่ เล่นได้ทุกที่พนันบอนออนไลน์ราคาสูง ฝากถอนโอ้นเร็วโคร..."
2025-06-16T15:14:51.210954,TRANSCRIBE_REQUEST,RECEIVED,"File: temp_audio/38a240a7-aab8-4572-8f7d-be1ef75da77c.mp3, Size: 6727872 bytes"
2025-06-16T15:14:51.216085,PROCESSING_MODE,DIRECT,"File size 6727872 bytes <= 20971520 bytes, direct processing"
2025-06-16T15:14:51.299343,AUDIO_LOAD,SUCCESS,"Loaded audio with shape: (4886016,)"
2025-06-16T15:19:16.702414,TRANSCRIBE_SUCCESS,SUCCESS,"File: temp_audio/38a240a7-aab8-4572-8f7d-be1ef75da77c.mp3, Text preview: สนใจ ติดต่อมาที่เบอร์ 081-333-6857มาเป็นทีมเดียวกันกับ 89.5 Innovation for Lifeที่นี่ สถานีวิทยาลัยกรจายเสียงมหาวิทยาลัยเทคโนโลยีราชมงคล ธัญบุรีFN 89.5 Mhzส่งกรจายเสียง จากถนนริพาวดีรังสิทธิ์เครดินแดง..."
2025-06-16T15:54:32.271674,TRANSCRIBE_REQUEST,RECEIVED,"File: temp_audio/84a750fb-071d-4e0d-aaac-cf7b9b8979cc.mp3, Size: 2508634 bytes"
2025-06-16T15:54:32.274913,PROCESSING_MODE,DIRECT,"File size 2508634 bytes <= 20971520 bytes, direct processing"
2025-06-16T15:54:32.327207,AUDIO_LOAD,SUCCESS,"Loaded audio with shape: (2507707,)"
2025-06-16T15:56:26.300569,TRANSCRIBE_SUCCESS,SUCCESS,"File: temp_audio/84a750fb-071d-4e0d-aaac-cf7b9b8979cc.mp3, Text preview: ไม่ว่าคุณจะทำอาชีพอะไร ก็รับโบนัสครั้งแรกไปเลย 50%ไม่ว่าคุณจะเป็นใคร ก็รวยได้ง่ายๆแค่คุณชวนเพื่อนมาเล่น ก็รับโบนัสเพิ่ม 0.6%แค่คุณจะเป็นใคร ก็รับโบนัสเพิ่ม 0.6%เพราะเราคือทีมเดียวกันวันเกิด ก็รับไปเลย..."
2025-06-16T15:56:57.625771,TRANSCRIBE_REQUEST,RECEIVED,"File: temp_audio/2584c59d-d178-45c5-8c80-a0bb58d093ce.mp3, Size: 6727872 bytes"
2025-06-16T15:56:57.626699,PROCESSING_MODE,DIRECT,"File size 6727872 bytes <= 20971520 bytes, direct processing"
2025-06-16T15:56:57.711752,AUDIO_LOAD,SUCCESS,"Loaded audio with shape: (4886016,)"
2025-06-16T16:01:22.745174,TRANSCRIBE_SUCCESS,SUCCESS,"File: temp_audio/2584c59d-d178-45c5-8c80-a0bb58d093ce.mp3, Text preview: สนใจ ติดต่อมาที่เบอร์ 081-333-6857มาเป็นทีมเดียวกันกับ 89.5 Innovation for Lifeที่นี่ สถานีวิทยาลัยกรจายเสียงมหาวิทยาลัยเทคโนโลยีราชมงคล ธัญบุรีFN 89.5 Mhzส่งกรจายเสียง จากถนนริพาวดีรังสิทธิ์เครดินแดง..."
2025-06-16T16:04:15.068335,TRANSCRIBE_REQUEST,RECEIVED,"File: temp_audio/fd41c4bd-9be6-4a5e-b518-80aaba7857a7.mp3, Size: 2508634 bytes"
2025-06-16T16:04:15.072378,PROCESSING_MODE,DIRECT,"File size 2508634 bytes <= 20971520 bytes, direct processing"
2025-06-16T16:04:15.128119,AUDIO_LOAD,SUCCESS,"Loaded audio with shape: (2507707,)"
2025-06-16T16:05:02.225320,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:05:53.861672,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:06:24.808379,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:06:27.642803,TRANSCRIBE_SUCCESS,SUCCESS,"File: temp_audio/fd41c4bd-9be6-4a5e-b518-80aaba7857a7.mp3, Text preview: ไม่ว่าคุณจะทำอาชีพอะไร ก็รับโบนัสครั้งแรกไปเลย 50%ไม่ว่าคุณจะเป็นใคร ก็รวยได้ง่ายๆแค่คุณชวนเพื่อนมาเล่น ก็รับโบนัสเพิ่ม 0.6%แค่คุณจะเป็นใคร ก็รับโบนัสเพิ่ม 0.6%เพราะเราคือทีมเดียวกันวันเกิด ก็รับไปเลย..."
2025-06-16T16:07:37.604827,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:08:34.526092,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:09:00.989006,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:09:41.052761,TRANSCRIBE_REQUEST,RECEIVED,"File: temp_audio/be111ea7-810f-40cf-8225-c37572a36efe.mp3, Size: 2508634 bytes"
2025-06-16T16:09:41.053102,PROCESSING_MODE,DIRECT,"File size 2508634 bytes <= 20971520 bytes, direct processing"
2025-06-16T16:09:41.127344,AUDIO_LOAD,SUCCESS,"Loaded audio with shape: (2507707,)"
2025-06-16T16:12:58.374517,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:13:04.794811,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:15:13.308824,TRANSCRIBE_REQUEST,RECEIVED,"File: temp_audio/f891cc78-5aaa-49cb-9263-f2868f5b94ba.mp3, Size: 2508634 bytes"
2025-06-16T16:15:13.312205,PROCESSING_MODE,DIRECT,"File size 2508634 bytes <= 20971520 bytes, direct processing"
2025-06-16T16:15:13.377756,AUDIO_LOAD,SUCCESS,"Loaded audio with shape: (2507707,)"
2025-06-16T16:16:40.606532,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
2025-06-16T16:16:42.457556,MODEL_LOAD,SUCCESS,Whisper large model loaded successfully.
